id_pedido,data_pedido,id_cliente,canal,cidade,estado,categoria,produto,quantidade,preco_unitario,frete,status,data_entrega
PED-03609,2023-07-22,CLI-0019,app,Goiânia,GO,Esporte,Camiseta Dry Fit,4,107.88,"R$ 0,00",entregue,2023-07-31
PED-02850,2023-12-04,CLI-1315,marketplace,Rio de Janeiro,RJ,Moda,Jaqueta Jeans,1,226.37,"R$ 21,21",devolvido,2023-12-07
PED-04328,2024-08-25,CLI-0456,app,Curitiba,PR,Beleza,Secador de Cabelo 2000W,2,191.34,"R$ 0,00",entregue,2024-09-08
PED-00906,2024-06-21,CLI-0775,marketplace,Campinas,SP,Moda,Camiseta Básica Algodão,4,97.79,"R$ 0,00",entregue,2024-06-26
PED-02845,01/08/2023,CLI-0978,app,Brasília,DF,Casa & Decoração,Jogo de Toalhas 4 peças,3,154.74,"R$ 0,00",entregue,18/08/2023
PED-02723,23/11/2023,CLI-0261,app,Curitiba,PR,,Webcam Full HD,1,228.99,"R$ 20,38",CANCELADO,
PED-00179,2024-11-18,CLI-0882,marketplace,São Paulo,SP,BELEZA,Base Líquida Matte,1,65.38,"R$ 20,39",ENTREGUE,2024-11-30
PED-01007,2024-11-29,CLI-1348,app,Recife,PE,moda,Boné Aba Curva,1,115.91,"R$ 31,88",entregue,2024-12-14
PED-02584,2023-07-17,CLI-1292,site,Belo Horizonte,MG,Moda,Boné Aba Curva,4,93.3,"R$ 0,00",entregue,2023-07-28
PED-03492,2023-01-03,CLI-0984,app,Rio de Janeiro,RJ,Moda,Jaqueta Jeans,4,307.67,"R$ 0,00",entregue,2023-01-15
PED-00609,2024-08-18,CLI-1208,site,São Paulo,SP,Eletrônicos,Carregador Turbo 30W,4,63.34,"R$ 10,09",entregue,2024-09-01
PED-03562,2024-03-08,CLI-0431,site,Fortaleza,CE,moda,Camiseta Básica Algodão,3,59.79,"R$ 34,25",entregue,2024-03-19
PED-00002,12/01/2024,CLI-1064,app,Brasília,DF,Esporte,Garrafa Térmica 1L,1,85.85,"R$ 27,75",em transporte,
PED-02384,2023-01-10,CLI-0747,site,Fortaleza,CE,Eletrônicos,Smartwatch Fit,3,494.21,"R$ 0,00",entregue,2023-01-19
PED-03186,2023-03-31,CLI-0435,marketplace,Salvador,BA,Eletrônicos,Webcam Full HD,1,259.21,"R$ 31,74",entregue,2023-04-09
PED-04692,2023-09-05,CLI-0261,site,Curitiba,PR,Eletrônicos,Carregador Turbo 30W,1,83.47,"R$ 25,24",em transporte,
PED-01641,04/09/2024,CLI-0624,marketplace,Campinas,SP,Beleza,Secador de Cabelo 2000W,1,314.66,"R$ 0,00",devolvido,13/09/2024
PED-04071,2023-12-13,CLI-0802,marketplace,Rio de Janeiro,RJ,Esporte,Garrafa Térmica 1L,1,89.15,"R$ 21,13",em transporte,
PED-01423,2024-01-27,CLI-0052,app,São Paulo,SP,Beleza,Secador de Cabelo 2000W,4,167.04,"R$ 0,00",devolvido,2024-02-02
PED-03245,2023-05-04,CLI-1027,site,São Paulo,SP,Beleza,Secador de Cabelo 2000W,4,134.96,"R$ 0,00",entregue,2023-05-16
PED-00649,2024-07-09,CLI-0646,site,Porto Alegre,RS,Eletrônicos,Fone Bluetooth TWS,2,314.25,"R$ 0,00",entregue,2024-07-26
PED-02608,24/08/2023,CLI-1305,marketplace,Belo Horizonte,MG,Esporte,Garrafa Térmica 1L,2,101.25,"R$ 15,70",entregue,31/08/2023
PED-04696,2024-07-03,CLI-0039,app,Sao Paulo,SP,Eletrônicos,Carregador Turbo 30W,3,113.65,"R$ 0,00",em transporte,
PED-01003,2023-05-17,CLI-0334,site,Recife,,Beleza,Base Líquida Matte,3,111.91,"R$ 0,00",entregue,2023-05-24
PED-04412,2023-03-03,CLI-0661,marketplace,Salvador,BA,Moda,Boné Aba Curva,3,80.1,"R$ 28,84",entregue,2023-03-18
PED-00188,2023-04-14,CLI-0353,app,Rio de Janeiro,RJ,Beleza,Base Líquida Matte,1,115.76,"R$ 20,10",entregue,2023-04-25
PED-03928,2024-10-23,CLI-1085,app,Rio de Janeiro,RJ,BELEZA,Perfume Importado 100ml,2,339.3,"R$ 0,00",Entregue,2024-11-03
PED-04977,2024-02-04,CLI-0119,site,Recife,PE,Beleza,Secador de Cabelo 2000W,1,264.63,"R$ 31,08",entregue,2024-02-12
PED-02280,19/06/2024,CLI-0491,site,Rio de Janeiro,RJ,Beleza,Secador de Cabelo 2000W,4,223.08,"R$ 0,00",entregue,22/06/2024
PED-01311,13/12/2023,CLI-0472,app,Curitiba,PR,moda,Camiseta Básica Algodão,1,83.5,"R$ 11,52",entregue,20/12/2023
PED-04663,26/01/2024,CLI-0520,site,Fortaleza,CE,BELEZA,Perfume Importado 100ml,4,429.66,"R$ 0,00",entregue,03/02/2024
PED-01613,2024-09-15,CLI-0888,site,Campinas,SP,Eletrônicos,Carregador Turbo 30W,1,65.79,"R$ 16,51",em transporte,
PED-00775,2023-01-06,CLI-0709,site,Porto Alegre,RS,Eletrônicos,Smartwatch Fit,1,557.88,"R$ 0,00",entregue,2023-01-14
PED-01273,16/12/2023,CLI-0274,site,Recife,PE,beleza,Secador de Cabelo 2000W,1,178.47,"R$ 26,51",entregue,28/12/2023
PED-04530,2024-04-12,CLI-0310,site,São Paulo,SP,eletronicos,Carregador Turbo 30W,3,76.71,"R$ 16,05",cancelado,
PED-02848,2023-03-15,CLI-0531,site,Sao Paulo,SP,moda,Boné Aba Curva,1,64.85,"R$ 14,88",entregue,2023-03-23
PED-03576,10/12/2023,CLI-1395,app,Ribeirão Preto,SP,Esporte,Garrafa Térmica 1L,4,57.58,"R$ 13,28",Entregue,17/12/2023
PED-04787,06/11/2023,CLI-1032,site,Campinas,SP,CASA & DECORAÇÃO,Quadro Decorativo Abstrato,3,82.83,"R$ 13,85",entregue,19/11/2023
PED-03673,2023-10-21,CLI-0113,site,ribeirão preto,SP,Beleza,Kit Skincare Facial,1,156.91,"R$ 13,76",entregue,2023-10-24
PED-02804,14/05/2024,CLI-0467,site,Campinas,SP,Beleza,Base Líquida Matte,3,79.69,"R$ 15,20",em transporte,
PED-01717,2023-11-14,CLI-0518,site,Curitiba,PR,Eletrônicos,Fone Bluetooth TWS,1,287.65,"R$ 24,48",entregue,2023-11-24
PED-04181,2024-08-13,CLI-1205,app,Belo Horizonte,MG,ESPORTE,Camiseta Dry Fit,2,59.17,"R$ 21,74",entregue,2024-08-21
PED-02023,2023-01-16,CLI-0600,site,Rio de Janeiro,RJ,Beleza,Secador de Cabelo 2000W,3,341.3,"R$ 0,00",entregue,2023-01-27
PED-01250,02/12/2024,CLI-1163,app,Belo Horizonte,MG,Casa & Decoração,Quadro Decorativo Abstrato,4,92.75,"R$ 0,00",devolvido,12/12/2024
PED-02663,2023-12-14,CLI-1383,site,Ribeirão Preto,,Casa & Decoração,Vaso Decorativo Cerâmica,1,133.71,"R$ 14,80",entregue,2023-12-18
PED-03730,2024-09-05,CLI-1020,app,Campinas,SP,Casa & Decoração,Quadro Decorativo Abstrato,2,171.17,"R$ 0,00",entregue,2024-09-17
PED-02763,21/04/2023,CLI-1332,site,São Paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,1,59.57,"R$ 13,82",entregue,28/04/2023
PED-00353,2024-04-23,CLI-0550,site,BRASÍLIA,DF,Eletrônicos,Carregador Turbo 30W,1,77.83,"R$ 27,35",cancelado,
PED-00565,19/06/2024,CLI-0007,site,Belo Horizonte,MG,Beleza,Kit Skincare Facial,2,202.08,"R$ 0,00",entregue,01/07/2024
PED-00387,07/08/2024,CLI-0547,app,Rio de Janeiro,RJ,Esporte,Halter Emborrachado 5kg,2,155.94,"R$ 0,00",devolvido,11/08/2024
PED-02235,2024-08-30,CLI-1087,app,São Paulo,SP,Moda,Tênis Casual Masculino,1,362.46,"R$ 0,00",entregue,2024-09-06
PED-04402,2024-08-29,CLI-0687,marketplace,Porto Alegre,RS,Casa & Decoração,"Tapete Sala 1,5m",2,129.97,"R$ 29,06",entregue,2024-09-08
PED-03656,2023-04-03,CLI-1125,marketplace,Brasília,DF,Eletrônicos,Carregador Turbo 30W,2,100.48,"R$ 27,63",entregue,2023-04-13
PED-04041,2024-01-15,CLI-1391,site,Campinas,SP,Casa & Decoração,Vaso Decorativo Cerâmica,1,63.67,"R$ 17,71",entregue,2024-01-21
PED-03387,2024-04-11,CLI-1196,marketplace,Fortaleza,CE,Beleza,Secador de Cabelo 2000W,2,348.56,"R$ 0,00",CANCELADO,
PED-02028,2023-12-05,CLI-0319,site,Campinas,SP,Moda,Camiseta Básica Algodão,1,71.29,"R$ 11,50",entregue,2023-12-13
PED-01514,29/08/2024,CLI-0352,site,  Brasília ,DF,Esporte,Corda de Pular Speed,4,44.61,"R$ 25,26",entregue,09/09/2024
PED-04641,23/07/2023,CLI-1223,site,curitiba,PR,Beleza,Secador de Cabelo 2000W,2,225.14,"R$ 0,00",Entregue,03/08/2023
PED-02310,2024-11-20,CLI-0257,app,São Paulo,SP,Casa & Decoração,Vaso Decorativo Cerâmica,1,80.26,"R$ 17,35",devolvido,2024-11-24
PED-03728,2023-09-09,CLI-0952,app,Rio de Janeiro,RJ,Beleza,Kit Skincare Facial,1,112.25,"R$ 16,11",entregue,2023-09-22
PED-00386,26/12/2024,CLI-1366,app,São Paulo,SP,Beleza,Secador de Cabelo 2000W,3,375.21,"R$ 0,00",entregue,31/12/2024
PED-02301,10/12/2024,CLI-1091,app,Fortaleza,CE,Casa & Decoração,Luminária de Mesa LED,3,203.16,"R$ 0,00",em transporte,
PED-04744,12/10/2023,CLI-0183,app,Belo Horizonte,MG,Moda,Camiseta Básica Algodão,1,73.92,"R$ 20,45",entregue,24/10/2023
PED-00075,2023-03-09,CLI-0068,marketplace,Recife,PE,eletronicos,Fone Bluetooth TWS,4,276.73,"R$ 0,00",em transporte,
PED-00317,2023-12-05,CLI-0428,marketplace,São Paulo,SP,Esporte,Halter Emborrachado 5kg,1,129.65,"R$ 18,65",Entregue,2023-12-15
PED-01469,2024-08-10,CLI-1251,marketplace,Fortaleza,CE,Casa & Decoração,Jogo de Toalhas 4 peças,2,132.67,"R$ 30,28",devolvido,2024-08-21
PED-01455,2023-11-20,CLI-1331,app,Curitiba,PR,Beleza,Secador de Cabelo 2000W,3,351.03,"R$ 0,00",entregue,2023-12-01
PED-01148,05/10/2024,CLI-1252,marketplace,Rio de Janeiro,RJ,Moda,"Mochila Notebook 15""",1,270.2,"R$ 23,80",CANCELADO,
PED-03088,2024-01-25,CLI-0484,site,Rio de Janeiro,RJ,Beleza,Secador de Cabelo 2000W,2,253.82,"R$ 0,00",entregue,2024-02-02
PED-04022,2023-07-16,CLI-0352,site,São Paulo,SP,CASA & DECORAÇÃO,Vaso Decorativo Cerâmica,1,138.84,"R$ 18,39",devolvido,2023-07-27
PED-01307,2024-05-15,CLI-0575,site,SALVADOR,BA,eletronicos,Fone Bluetooth TWS,4,160.4,"R$ 0,00",entregue,2024-06-01
PED-03811,2024-04-25,CLI-0516,site,Curitiba,PR,CASA & DECORAÇÃO,"Tapete Sala 1,5m",3,383.78,"R$ 0,00",entregue,2024-05-11
PED-03937,17/11/2023,CLI-1067,marketplace,Goiânia,GO,Casa & Decoração,Vaso Decorativo Cerâmica,1,163.32,"R$ 31,34",entregue,02/12/2023
PED-00424,02/03/2023,CLI-0766,site,Curitiba,PR,Beleza,Secador de Cabelo 2000W,3,260.87,"R$ 0,00",entregue,12/03/2023
PED-02372,09/11/2023,CLI-1262,app,Ribeirão Preto,SP,esporte,Garrafa Térmica 1L,2,121.69,"R$ 10,63",entregue,15/11/2023
PED-03590,2023-10-18,CLI-0848,app,Campinas,SP,Moda,"Mochila Notebook 15""",1,282.46,"R$ 16,01",entregue,2023-10-30
PED-04509,2024-09-05,CLI-1334,app,Salvador,BA,Casa & Decoração,Quadro Decorativo Abstrato,2,112.42,"R$ 28,12",entregue,2024-09-16
PED-01473,2023-04-28,CLI-0896,app,Rio de Janeiro,RJ,Eletrônicos,Fone Bluetooth TWS,1,345.53,"R$ 0,00",entregue,2023-05-08
PED-02433,08/05/2024,CLI-1002,app,Belo Horizonte,MG,Casa & Decoração,Jogo de Toalhas 4 peças,1,197.26,"R$ 16,64",entregue,19/05/2024
PED-02792,26/03/2023,CLI-1352,site,Campinas,SP,Esporte,Corda de Pular Speed,1,85.24,"R$ 8,59",devolvido,31/03/2023
PED-00287,2023-02-27,CLI-0153,site,Salvador,BA,Beleza,Kit Skincare Facial,1,105.22,"R$ 26,12",entregue,2023-03-11
PED-02838,28/09/2023,CLI-0160,marketplace,Salvador,BA,BELEZA,Kit Skincare Facial,4,237.57,"R$ 0,00",entregue,05/10/2023
PED-01017,2024-07-10,CLI-1343,marketplace,ribeirão preto,SP,Beleza,Secador de Cabelo 2000W,1,322.18,"R$ 0,00",entregue,2024-07-14
PED-00985,07/06/2023,CLI-0992,app,Campinas,SP,Casa & Decoração,"Tapete Sala 1,5m",2,344.87,"R$ 0,00",ENTREGUE,15/06/2023
PED-03860,2023-04-01,CLI-0191,site,Recife,PE,esporte,Garrafa Térmica 1L,1,93.36,"R$ 27,31",entregue,2023-04-15
PED-00263,2023-11-01,CLI-0246,site,São Paulo,SP,Moda,Camiseta Básica Algodão,4,77.71,"R$ 0,00",entregue,2023-11-09
PED-00430,05/10/2024,CLI-0445,marketplace,Rio de Janeiro,RJ,Moda,Tênis Casual Masculino,1,412.43,"R$ 0,00",entregue,12/10/2024
PED-01793,2023-08-08,CLI-0089,app,São Paulo,SP,Casa & Decoração,Vaso Decorativo Cerâmica,3,131.64,"R$ 0,00",em transporte,
PED-04116,2023-09-26,CLI-0270,site,Curitiba,PR,Eletrônicos,Webcam Full HD,1,183.95,"R$ 20,47",entregue,2023-10-06
PED-04993,2024-07-28,CLI-0435,app,Curitiba,PR,Beleza,Perfume Importado 100ml,1,574.3,"R$ 0,00",entregue,2024-08-09
PED-04539,28/05/2023,CLI-0184,site,Campinas,SP,Moda,Boné Aba Curva,1,47.72,"R$ 17,20",em transporte,
PED-00807,2024-07-20,CLI-0725,app,Rio de Janeiro,,Casa & Decoração,Jogo de Toalhas 4 peças,1,101.28,"R$ 18,80",em transporte,
PED-02772,2024-10-04,CLI-0256,site,BRASÍLIA,DF,MODA,Camiseta Básica Algodão,2,66.36,"R$ 18,61",entregue,2024-10-17
PED-02970,2023-07-06,CLI-1028,site,Fortaleza,CE,Eletrônicos,Fone Bluetooth TWS,1,329.37,"R$ 0,00",em transporte,
PED-03475,14/04/2024,CLI-0802,site,Curitiba,PR,Eletrônicos,Carregador Turbo 30W,4,74.7,"R$ 25,84",cancelado,
PED-02036,2024-09-23,CLI-0744,marketplace,São Paulo,SP,Casa & Decoração,Jogo de Toalhas 4 peças,3,230.05,"R$ 0,00",entregue,2024-09-26
PED-00343,05/10/2024,CLI-0515,app,Porto Alegre,RS,Casa & Decoração,"Tapete Sala 1,5m",1,249.48,"R$ 28,02",ENTREGUE,22/10/2024
PED-03975,27/03/2023,CLI-0574,site,Recife,PE,Eletrônicos,Caixa de Som Portátil,1,273.39,"R$ 30,90",entregue,13/04/2023
PED-02726,2024-08-25,CLI-0251,site,São Paulo,SP,Beleza,Secador de Cabelo 2000W,4,288.66,"R$ 0,00",entregue,2024-09-01
PED-04112,2024-10-22,CLI-1184,marketplace,São Paulo,SP,Beleza,Kit Skincare Facial,3,279.89,"R$ 0,00",entregue,2024-11-01
PED-04569,2024-04-15,CLI-0699,site,São Paulo,SP,Moda,Tênis Casual Masculino,3,415.08,"R$ 0,00",entregue,2024-04-25
PED-00843,2024-03-20,CLI-0508,site,Belo Horizonte,MG,Esporte,Camiseta Dry Fit,1,58.48,"R$ 18,87",DEVOLVIDO,2024-03-27
PED-00052,2023-01-09,CLI-0792,app,curitiba,PR,Casa & Decoração,Quadro Decorativo Abstrato,2,89.67,"R$ 16,81",ENTREGUE,2023-01-21
PED-04162,2023-10-07,CLI-1072,app,São Paulo,SP,Beleza,Perfume Importado 100ml,1,263.48,"R$ 15,59",entregue,2023-10-16
PED-04254,2024-03-28,CLI-0550,marketplace,Porto Alegre,RS,Eletrônicos,Webcam Full HD,3,350.5,"R$ 0,00",entregue,2024-04-11
PED-03133,2023-04-18,CLI-0989,site,São Paulo,SP,Moda,Camiseta Básica Algodão,1,66.47,"R$ 17,18",entregue,2023-04-21
PED-03968,12/06/2023,CLI-1359,site,Belo Horizonte,MG,Casa & Decoração,"Tapete Sala 1,5m",1,232.11,"R$ 17,98",entregue,20/06/2023
PED-03643,14/10/2024,CLI-0917,site,Porto Alegre,RS,Moda,"Mochila Notebook 15""",2,253.06,"R$ 0,00",entregue,26/10/2024
PED-00832,2024-04-14,CLI-1032,marketplace,porto alegre,RS,Beleza,Perfume Importado 100ml,1,246.67,"R$ 19,37",entregue,2024-05-02
PED-01324,2024-09-25,CLI-0143,site,São Paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,1,183.19,"R$ 11,86",entregue,2024-09-29
PED-00561,04/04/2023,CLI-0002,site,Porto Alegre,RS,Eletrônicos,Carregador Turbo 30W,4,108.75,"R$ 0,00",entregue,13/04/2023
PED-01856,2024-12-31,CLI-0624,marketplace,São Paulo,SP,,"Tapete Sala 1,5m",4,130.86,"R$ 0,00",Entregue,2025-01-03
PED-03436,21/04/2024,CLI-0471,site,São Paulo,SP,Casa & Decoração,"Tapete Sala 1,5m",2,244.05,"R$ 0,00",entregue,28/04/2024
PED-01759,2024-11-22,CLI-0542,site,brasília,DF,Eletrônicos,Caixa de Som Portátil,1,300.8,"R$ 0,00",entregue,2024-12-03
PED-01384,2024-12-29,CLI-0951,marketplace,Porto Alegre,RS,Moda,Tênis Casual Masculino,1,186.82,"R$ 22,75",em transporte,
PED-03425,2023-06-08,CLI-0905,app,Campinas,SP,Beleza,Kit Skincare Facial,4,177.12,"R$ 0,00",entregue,2023-06-16
PED-00327,07/10/2024,CLI-0698,site,Campinas,SP,eletronicos,Smartwatch Fit,4,360.8,"R$ 0,00",entregue,12/10/2024
PED-00076,2023-10-08,CLI-0310,app,Recife,PE,Beleza,Perfume Importado 100ml,1,518.43,"R$ 0,00",entregue,2023-10-20
PED-00639,2024-09-17,CLI-1043,site,Brasília,DF,Beleza,Perfume Importado 100ml,3,549.41,"R$ 0,00",Entregue,2024-09-29
PED-04208,2023-03-12,CLI-0357,marketplace,FORTALEZA,CE,moda,Jaqueta Jeans,2,187.13,"R$ 0,00",entregue,2023-03-24
PED-03225,26/05/2023,CLI-1304,site,Brasília,DF,Eletrônicos,Webcam Full HD,3,235.62,"R$ 0,00",ENTREGUE,03/06/2023
PED-02401,2024-05-14,CLI-1112,site,Fortaleza,CE,MODA,Tênis Casual Masculino,1,247.59,"R$ 31,27",entregue,2024-05-23
PED-04753,27/11/2023,CLI-1026,marketplace,Recife,PE,Eletrônicos,Webcam Full HD,1,,"R$ 29,20",entregue,05/12/2023
PED-02975,2024-03-09,CLI-0767,app,Campinas,SP,Moda,Boné Aba Curva,1,97.91,"R$ 12,26",cancelado,
PED-03420,2024-11-03,CLI-1103,marketplace,São Paulo,SP,Moda,"Mochila Notebook 15""",1,296.9,"R$ 15,00",entregue,2024-11-06
PED-00695,2024-11-24,CLI-1067,site,recife,PE,Eletrônicos,Fone Bluetooth TWS,4,,"R$ 0,00",cancelado,
PED-00814,2024-05-07,CLI-1157,app,Rio de Janeiro,RJ,Eletrônicos,Webcam Full HD,4,219.74,"R$ 0,00",entregue,2024-05-15
PED-03546,2024-02-09,CLI-0221,site,Belo Horizonte,MG,Casa & Decoração,Jogo de Toalhas 4 peças,1,165.89,"R$ 16,84",devolvido,2024-02-15
PED-03842,2024-06-14,CLI-0194,site,São Paulo,SP,Eletrônicos,Fone Bluetooth TWS,1,350.62,"R$ 0,00",entregue,2024-06-20
PED-02168,2024-01-01,CLI-0869,app,Brasília,DF,,Quadro Decorativo Abstrato,1,139.26,"R$ 27,32",em transporte,
PED-04180,2024-11-21,CLI-0096,site,porto alegre,RS,Eletrônicos,Webcam Full HD,1,371.45,"R$ 0,00",entregue,2024-12-05
PED-00747,2023-11-12,CLI-1110,marketplace,Rio de Janeiro,RJ,Beleza,Perfume Importado 100ml,2,332.42,"R$ 0,00",em transporte,
PED-03036,2024-07-30,CLI-0876,marketplace,Fortaleza,CE,Eletrônicos,Webcam Full HD,1,182.32,"R$ 30,66",em transporte,
PED-00957,19/09/2024,CLI-0731,site,  São Paulo ,SP,Moda,Camiseta Básica Algodão,2,45.79,"R$ 13,25",entregue,27/09/2024
PED-04558,2024-08-12,CLI-0187,marketplace,Recife,PE,Esporte,Garrafa Térmica 1L,4,111.61,"R$ 0,00",Entregue,2024-08-22
PED-00048,14/10/2023,CLI-0017,app,Recife,PE,Casa & Decoração,Luminária de Mesa LED,1,181.66,"R$ 30,59",entregue,30/10/2023
PED-01226,2024-11-18,CLI-0547,app,  Salvador ,BA,Esporte,Camiseta Dry Fit,2,100.67,"R$ 31,38",em transporte,
PED-02007,2024-02-25,CLI-0278,site,São Paulo,SP,Eletrônicos,Carregador Turbo 30W,2,112.22,"R$ 14,74",entregue,2024-03-06
PED-03963,2024-07-22,CLI-0688,app,Salvador,BA,Moda,Camiseta Básica Algodão,4,40.64,"R$ 32,21",entregue,2024-08-07
PED-04161,23/03/2024,CLI-1337,site,Rio de Janeiro,RJ,ELETRÔNICOS,Smartwatch Fit,4,842.22,"R$ 0,00",em transporte,
PED-00987,2023-11-16,CLI-0013,app,Belo Horizonte,MG,Eletrônicos,Webcam Full HD,4,303.46,"R$ 0,00",entregue,2023-11-25
PED-00524,2024-05-17,CLI-0495,app,Recife,PE,Eletrônicos,Webcam Full HD,1,227.49,"R$ 32,56",entregue,2024-05-27
PED-00462,2023-05-31,CLI-0511,site,FORTALEZA,CE,Esporte,Tapete de Yoga 6mm,4,189.31,"R$ 0,00",entregue,2023-06-10
PED-03510,2023-10-05,CLI-0209,site,Salvador,BA,Beleza,Base Líquida Matte,3,87.63,"R$ 26,96",entregue,2023-10-17
PED-03665,2023-09-01,CLI-0441,site,São Paulo,SP,Eletrônicos,Webcam Full HD,2,302.49,"R$ 0,00",entregue,2023-09-11
PED-01215,2023-09-29,CLI-0900,marketplace,Ribeirão Preto,SP,Casa & Decoração,Jogo de Toalhas 4 peças,4,197.3,"R$ 0,00",entregue,2023-10-11
PED-01419,2024-11-21,CLI-0025,app,Belo Horizonte,MG,Casa & Decoração,Jogo de Toalhas 4 peças,2,229.0,"R$ 0,00",Entregue,2024-11-29
PED-04432,22/11/2024,CLI-1092,app,São Paulo,SP,Beleza,Base Líquida Matte,4,107.45,"R$ 0,00",entregue,01/12/2024
PED-04031,2024-03-13,CLI-0276,app,Recife,PE,Esporte,Camiseta Dry Fit,1,101.25,"R$ 29,03",entregue,2024-03-22
PED-00064,2024-09-11,CLI-0236,site,Campinas,SP,Moda,Camiseta Básica Algodão,4,62.59,"R$ 16,71",ENTREGUE,2024-09-22
PED-02345,2024-08-12,CLI-0449,marketplace,Campinas,SP,Esporte,Corda de Pular Speed,1,71.38,"R$ 14,78",entregue,2024-08-26
PED-04016,10/04/2024,CLI-0981,app,Belo Horizonte,MG,Beleza,Secador de Cabelo 2000W,4,281.48,"R$ 0,00",entregue,15/04/2024
PED-03147,2024-08-20,CLI-0662,site,Rio de Janeiro,RJ,Moda,Camiseta Básica Algodão,1,48.22,"R$ 14,20",entregue,2024-09-03
PED-00678,2024-03-03,CLI-1397,marketplace,Belo Horizonte,MG,eletronicos,Webcam Full HD,1,201.22,"R$ 24,07",cancelado,
PED-02543,16/11/2023,CLI-1248,app,Campinas,SP,Beleza,Perfume Importado 100ml,1,648.79,"R$ 0,00",entregue,26/11/2023
PED-03215,2023-06-01,CLI-0354,app,São Paulo,SP,Beleza,Secador de Cabelo 2000W,1,362.76,"R$ 0,00",entregue,2023-06-09
PED-00443,20/08/2024,CLI-0848,site,Belo Horizonte,MG,Moda,Jaqueta Jeans,4,224.97,"R$ 0,00",entregue,03/09/2024
PED-01555,2023-08-28,CLI-0371,app,Salvador,BA,Moda,Camiseta Básica Algodão,4,39.92,"R$ 29,26",entregue,2023-09-05
PED-02021,2024-06-21,CLI-0707,marketplace,belo horizonte,MG,Esporte,Garrafa Térmica 1L,4,125.68,"R$ 0,00",ENTREGUE,2024-06-26
PED-02212,2024-01-26,CLI-0577,site,Recife,PE,Eletrônicos,Webcam Full HD,1,331.25,"R$ 0,00",entregue,2024-02-06
PED-01662,2024-06-12,CLI-0816,site,Campinas,SP,Eletrônicos,Carregador Turbo 30W,2,,"R$ 13,94",entregue,2024-06-25
PED-04487,2024-09-18,CLI-0525,app,Ribeirão Preto,SP,Casa & Decoração,"Tapete Sala 1,5m",2,407.57,"R$ 0,00",em transporte,
PED-03497,2024-08-07,CLI-0417,marketplace,Salvador,BA,moda,Camiseta Básica Algodão,2,59.39,"R$ 30,13",entregue,2024-08-24
PED-01220,2023-03-17,CLI-0507,app,Goiânia,GO,Esporte,Tapete de Yoga 6mm,1,108.26,"R$ 23,78",entregue,2023-03-25
PED-04398,05/09/2024,CLI-1277,marketplace,São Paulo,SP,Esporte,Garrafa Térmica 1L,1,109.6,"R$ 13,87",ENTREGUE,19/09/2024
PED-03620,2024-12-16,CLI-1352,site,Fortaleza,,Esporte,Tapete de Yoga 6mm,4,167.3,"R$ 0,00",Entregue,2024-12-28
PED-04947,2024-05-14,CLI-1232,site,Salvador,BA,Casa & Decoração,Jogo de Toalhas 4 peças,2,93.77,"R$ 26,65",entregue,2024-05-23
PED-01609,05/01/2024,CLI-0778,marketplace,São Paulo,SP,Eletrônicos,Smartwatch Fit,1,432.83,"R$ 0,00",entregue,13/01/2024
PED-03403,2024-03-23,CLI-0352,site,São Paulo,SP,Esporte,Garrafa Térmica 1L,2,135.02,"R$ 14,52",entregue,2024-04-02
PED-00144,2024-04-28,CLI-0962,site,são paulo,SP,Moda,Boné Aba Curva,1,83.36,"R$ 13,50",entregue,2024-05-11
PED-02081,2023-12-13,CLI-1048,marketplace,  Rio de Janeiro ,RJ,Beleza,Base Líquida Matte,2,78.47,"R$ 18,28",entregue,2023-12-20
PED-02351,07/03/2023,CLI-0212,site,Campinas,SP,Eletrônicos,Carregador Turbo 30W,4,97.29,"R$ 0,00",entregue,21/03/2023
PED-00454,2023-06-27,CLI-0712,app,  Campinas ,SP,eletronicos,Caixa de Som Portátil,1,402.29,"R$ 0,00",entregue,2023-07-09
PED-03399,2024-07-20,CLI-1169,marketplace,Belo Horizonte,MG,Casa & Decoração,Luminária de Mesa LED,4,170.43,"R$ 0,00",devolvido,2024-07-28
PED-00036,2023-07-12,CLI-1025,site,Rio de Janeiro,RJ,Moda,Camiseta Básica Algodão,2,48.85,"R$ 18,81",entregue,2023-07-25
PED-03727,15/12/2024,CLI-0310,marketplace,Belo Horizonte,MG,Esporte,Camiseta Dry Fit,2,127.71,"R$ 17,28",entregue,20/12/2024
PED-04079,2023-06-10,CLI-1352,app,SALVADOR,BA,Casa & Decoração,Vaso Decorativo Cerâmica,2,112.36,"R$ 25,97",entregue,2023-06-22
PED-00721,2024-03-15,CLI-0720,app,Porto Alegre,RS,Esporte,Garrafa Térmica 1L,1,118.97,"R$ 28,16",entregue,2024-03-28
PED-00920,2024-04-14,CLI-1098,site,Brasília,DF,Beleza,Secador de Cabelo 2000W,1,242.83,"R$ 27,02",entregue,2024-05-01
PED-01018,2024-11-02,CLI-0004,app,Campinas,SP,Eletrônicos,Smartwatch Fit,3,633.69,"R$ 0,00",entregue,2024-11-10
PED-02179,2023-09-16,CLI-0410,app,Belo Horizonte,MG,Eletrônicos,Caixa de Som Portátil,2,463.34,"R$ 0,00",entregue,2023-09-26
